"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Precision","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"845","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","You should break up with the jerk first. How did you find out?","A3PJ51GS2AKBO6","male","native","26-35",2,"A98E8M4QLI9RS","female","native","46-55","1","5","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"846","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","You should break up with the jerk first. How did you find out?","ASZFG2YOQA71C","male","native","18-25",1,"A98E8M4QLI9RS","female","native","46-55","1","5","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"847","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","I'll be there soon.","AS7IGPU2RHT6I","female","native","26-35",3,"A1P6OXEJ86HQRM","male","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"848","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","I'll be there soon.","A2T5DC2TXEEMBV","male","profession","18-25",1,"A1P6OXEJ86HQRM","male","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"849","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","I'll be there soon.","APEB5ERGCYP6D","male","profession","26-35",2,"A1P6OXEJ86HQRM","male","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"850","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","It's ok. I completely understand how difficult that might be. Don't give up though.","A29I0FA8NNIRED","female","native","26-35",5,"A98E8M4QLI9RS","female","native","46-55","1","6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"851","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","It's ok. I completely understand how difficult that might be. Don't give up though.","A19CKDMMK8Z6QC","male","native","18-25",5,"A98E8M4QLI9RS","female","native","46-55","1","6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"852","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","It's ok. I completely understand how difficult that might be. Don't give up though.","A1G1J2M41RWBAS","male","native","66-75",4,"A98E8M4QLI9RS","female","native","46-55","1","6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"853","3WYGZ5XF3XB7794BD4GJ9772URISKM","that bad, what happened?","A2T5DC2TXEEMBV","male","profession","18-25",3,"A1D3QRG52OISSR","male","native","26-35","1","1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"854","3WYGZ5XF3XB7794BD4GJ9772URISKM","that bad, what happened?","ACDX50KGPE97I","male","native","26-35",4,"A1D3QRG52OISSR","male","native","26-35","1","1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"855","3WYGZ5XF3XB7794BD4GJ9772URISKM","that bad, what happened?","A2BAQ9TNQ0ACXU","male","native","26-35",3,"A1D3QRG52OISSR","male","native","26-35","1","1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"856","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Tell me what you need.","AKXY2ATEM5DC2","male","native","36-45",2,"A1P6OXEJ86HQRM","male","native","26-35","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"857","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Tell me what you need.","A1YSYRDAYFLP0H","female","native","36-45",3,"A1P6OXEJ86HQRM","male","native","26-35","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"858","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Tell me what you need.","A1T02KY1E9YI3I","male","profession","26-35",2,"A1P6OXEJ86HQRM","male","native","26-35","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"859","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","Oh my gosh! I'm so sorry. What are you going to do now?","AS7IGPU2RHT6I","female","native","26-35",5,"A98E8M4QLI9RS","female","native","46-55","1","7","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"860","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","Oh my gosh! I'm so sorry. What are you going to do now?","A21EZISIJ3JPSW","male","native","36-45",4,"A98E8M4QLI9RS","female","native","46-55","1","7","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"861","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","Oh my gosh! I'm so sorry. What are you going to do now?","APEB5ERGCYP6D","male","profession","26-35",3,"A98E8M4QLI9RS","female","native","46-55","1","7","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"862","3WYGZ5XF3XB7794BD4GJ9772URISKM","I'm so sorry, I just got so busy with stuff that I totally forgot.","A1HYMGPYXU97ZN","male","native","18-25",5,"A1D3QRG52OISSR","male","native","26-35","1","2","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"863","3WYGZ5XF3XB7794BD4GJ9772URISKM","I'm so sorry, I just got so busy with stuff that I totally forgot.","A1T02KY1E9YI3I","male","profession","26-35",3,"A1D3QRG52OISSR","male","native","26-35","1","2","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"864","3WYGZ5XF3XB7794BD4GJ9772URISKM","I'm so sorry, I just got so busy with stuff that I totally forgot.","A3IHT9LDUJNP3E","male","profession","26-35",3,"A1D3QRG52OISSR","male","native","26-35","1","2","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"865","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","K? Uber or bus to you think? Uber would probably be faster, don't you think?","A1V9MN88VQ1LEB","male","profession","26-35",2,"A98E8M4QLI9RS","female","native","46-55","0","8","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"866","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","K? Uber or bus to you think? Uber would probably be faster, don't you think?","APEB5ERGCYP6D","male","profession","26-35",3,"A98E8M4QLI9RS","female","native","46-55","0","8","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"867","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","K? Uber or bus to you think? Uber would probably be faster, don't you think?","A2T5DC2TXEEMBV","male","profession","18-25",2,"A98E8M4QLI9RS","female","native","46-55","0","8","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"868","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","What luck!","APEB5ERGCYP6D","male","profession","26-35",2,"A1P6OXEJ86HQRM","male","native","26-35","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"869","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","What luck!","A2T5DC2TXEEMBV","male","profession","18-25",2,"A1P6OXEJ86HQRM","male","native","26-35","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"870","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","What luck!","A1OSRB1Q63XXWZ","female","native","56-65",2,"A1P6OXEJ86HQRM","male","native","26-35","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"871","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","They'll be edible. That's all I'll promise.","A2T5DC2TXEEMBV","male","profession","18-25",1,"A1P6OXEJ86HQRM","male","native","26-35","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"872","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","They'll be edible. That's all I'll promise.","APEB5ERGCYP6D","male","profession","26-35",3,"A1P6OXEJ86HQRM","male","native","26-35","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"873","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","They'll be edible. That's all I'll promise.","A1G1J2M41RWBAS","male","native","66-75",3,"A1P6OXEJ86HQRM","male","native","26-35","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"874","3WYGZ5XF3XB7794BD4GJ9772URISKM","what a piece of work","APEB5ERGCYP6D","male","profession","26-35",2,"A1D3QRG52OISSR","male","native","26-35","1","3","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"875","3WYGZ5XF3XB7794BD4GJ9772URISKM","what a piece of work","A1T02KY1E9YI3I","male","profession","26-35",3,"A1D3QRG52OISSR","male","native","26-35","1","3","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"876","3WYGZ5XF3XB7794BD4GJ9772URISKM","what a piece of work","A1G1J2M41RWBAS","male","native","66-75",3,"A1D3QRG52OISSR","male","native","26-35","1","3","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"877","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm here. What's wrong Jeremy? Are you ok?","A19KWRLD7P57VJ","male","native","26-35",3,"A98E8M4QLI9RS","female","native","46-55","0","9","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"878","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm here. What's wrong Jeremy? Are you ok?","A1V9MN88VQ1LEB","male","profession","26-35",5,"A98E8M4QLI9RS","female","native","46-55","0","9","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"879","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm here. What's wrong Jeremy? Are you ok?","A2T5DC2TXEEMBV","male","profession","18-25",5,"A98E8M4QLI9RS","female","native","46-55","0","9","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"880","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","I'll be fine.","A3PJ51GS2AKBO6","male","native","26-35",2,"A1P6OXEJ86HQRM","male","native","26-35","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"881","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","I'll be fine.","APEB5ERGCYP6D","male","profession","26-35",3,"A1P6OXEJ86HQRM","male","native","26-35","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"882","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","I'll be fine.","AKXY2ATEM5DC2","male","native","36-45",1,"A1P6OXEJ86HQRM","male","native","26-35","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"883","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry man, I sure didn't tell her.","A1T02KY1E9YI3I","male","profession","26-35",4,"A1D3QRG52OISSR","male","native","26-35","1","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"884","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry man, I sure didn't tell her.","A19CKDMMK8Z6QC","male","native","18-25",3,"A1D3QRG52OISSR","male","native","26-35","1","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"885","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry man, I sure didn't tell her.","ACDX50KGPE97I","male","native","26-35",3,"A1D3QRG52OISSR","male","native","26-35","1","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"886","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","Yikes! I'm sorry that happened. Do you need me to bring you dry clothes?","A1XSX19SIQ9U4W","female","native","56-65",5,"A98E8M4QLI9RS","female","native","46-55","1","10","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"887","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","Yikes! I'm sorry that happened. Do you need me to bring you dry clothes?","AKXY2ATEM5DC2","male","native","36-45",3,"A98E8M4QLI9RS","female","native","46-55","1","10","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"888","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","Yikes! I'm sorry that happened. Do you need me to bring you dry clothes?","A1OSRB1Q63XXWZ","female","native","56-65",3,"A98E8M4QLI9RS","female","native","46-55","1","10","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"889","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Yeah. What do you think we should do?","A1YSYRDAYFLP0H","female","native","36-45",3,"A1P6OXEJ86HQRM","male","native","26-35","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"890","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Yeah. What do you think we should do?","A3IHT9LDUJNP3E","male","profession","26-35",3,"A1P6OXEJ86HQRM","male","native","26-35","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"891","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Yeah. What do you think we should do?","A19CKDMMK8Z6QC","male","native","18-25",2,"A1P6OXEJ86HQRM","male","native","26-35","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"892","3WYGZ5XF3XB7794BD4GJ9772URISKM","you should totally dump that loser.","A37PO5YNKE5D97","female","native","26-35",3,"A1D3QRG52OISSR","male","native","26-35","1","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"893","3WYGZ5XF3XB7794BD4GJ9772URISKM","you should totally dump that loser.","A1XSX19SIQ9U4W","female","native","56-65",3,"A1D3QRG52OISSR","male","native","26-35","1","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"894","3WYGZ5XF3XB7794BD4GJ9772URISKM","you should totally dump that loser.","A3RH0FSJYQSFEZ","female","native","26-35",5,"A1D3QRG52OISSR","male","native","26-35","1","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"895","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Alright. Talk to you then.","A1HYMGPYXU97ZN","male","native","18-25",3,"A1P6OXEJ86HQRM","male","native","26-35","0","14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"896","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Alright. Talk to you then.","A3RH0FSJYQSFEZ","female","native","26-35",5,"A1P6OXEJ86HQRM","male","native","26-35","0","14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"897","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Alright. Talk to you then.","APEB5ERGCYP6D","male","profession","26-35",3,"A1P6OXEJ86HQRM","male","native","26-35","0","14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"898","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Lemme know if I can help.","A3PJ51GS2AKBO6","male","native","26-35",4,"A1P6OXEJ86HQRM","male","native","26-35","1","15","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"899","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Lemme know if I can help.","APEB5ERGCYP6D","male","profession","26-35",3,"A1P6OXEJ86HQRM","male","native","26-35","1","15","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"900","3UOUJI6MTEAT6MVM1SQ8E2XSBXIXUW","Lemme know if I can help.","AS7IGPU2RHT6I","female","native","26-35",5,"A1P6OXEJ86HQRM","male","native","26-35","1","15","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"901","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I know, right!? Cold chicken nugget are the worst. I'll come straight home after getting them so hopefully they will still be warm.","ACDX50KGPE97I","male","native","26-35",4,"A98E8M4QLI9RS","female","native","46-55","1","11","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"902","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I know, right!? Cold chicken nugget are the worst. I'll come straight home after getting them so hopefully they will still be warm.","A3IHT9LDUJNP3E","male","profession","26-35",4,"A98E8M4QLI9RS","female","native","46-55","1","11","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"903","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I know, right!? Cold chicken nugget are the worst. I'll come straight home after getting them so hopefully they will still be warm.","APEB5ERGCYP6D","male","profession","26-35",2,"A98E8M4QLI9RS","female","native","46-55","1","11","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"904","3WYGZ5XF3XB7794BD4GJ9772URISKM","Chill girl, I was just asking.","AM0WOQRVW5NSI","male","native","36-45",1,"A1D3QRG52OISSR","male","native","26-35","1","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"905","3WYGZ5XF3XB7794BD4GJ9772URISKM","Chill girl, I was just asking.","A3PJ51GS2AKBO6","male","native","26-35",1,"A1D3QRG52OISSR","male","native","26-35","1","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"906","3WYGZ5XF3XB7794BD4GJ9772URISKM","Chill girl, I was just asking.","A2J7GCLIVCZWH8","female","native","18-25",2,"A1D3QRG52OISSR","male","native","26-35","1","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"907","3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH","uh oh, i can't wait to see","A3PJ51GS2AKBO6","male","native","26-35",1,"A1WOV2JIV5I9VE","female","native","18-25","1","1","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"908","3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH","uh oh, i can't wait to see","AD2YWEL005W9Y","male","native","18-25",1,"A1WOV2JIV5I9VE","female","native","18-25","1","1","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"909","3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH","uh oh, i can't wait to see","A132MSWBBVTOES","male","native","26-35",2,"A1WOV2JIV5I9VE","female","native","18-25","1","1","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"910","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm ok. Work has just been really stressful for the past few weeks and by the time I get home I'm tired and don't want to do anything but relax.","ACDX50KGPE97I","male","native","26-35",4,"A98E8M4QLI9RS","female","native","46-55","1","12","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"911","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm ok. Work has just been really stressful for the past few weeks and by the time I get home I'm tired and don't want to do anything but relax.","A3D6IPJ4RBCNVY","female","profession","26-35",4,"A98E8M4QLI9RS","female","native","46-55","1","12","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"912","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm ok. Work has just been really stressful for the past few weeks and by the time I get home I'm tired and don't want to do anything but relax.","AM0WOQRVW5NSI","male","native","36-45",4,"A98E8M4QLI9RS","female","native","46-55","1","12","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"913","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry, that's totally unfair to you.","A37LZCSEEW0L0X","male","profession","26-35",4,"A1D3QRG52OISSR","male","native","26-35","1","7","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"914","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry, that's totally unfair to you.","AD2YWEL005W9Y","male","native","18-25",2,"A1D3QRG52OISSR","male","native","26-35","1","7","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"915","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry, that's totally unfair to you.","APEB5ERGCYP6D","male","profession","26-35",3,"A1D3QRG52OISSR","male","native","26-35","1","7","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"916","3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH","i said i was sorry, it slipped my mind","APEB5ERGCYP6D","male","profession","26-35",3,"A1WOV2JIV5I9VE","female","native","18-25","0","2","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"917","3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH","i said i was sorry, it slipped my mind","A1OSRB1Q63XXWZ","female","native","56-65",3,"A1WOV2JIV5I9VE","female","native","18-25","0","2","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"918","3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH","i said i was sorry, it slipped my mind","A3PJ51GS2AKBO6","male","native","26-35",3,"A1WOV2JIV5I9VE","female","native","18-25","0","2","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"919","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry for the delay, I'm taking the uber and will be there shortly.","A19KWRLD7P57VJ","male","native","26-35",4,"A1D3QRG52OISSR","male","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"920","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry for the delay, I'm taking the uber and will be there shortly.","A1G1J2M41RWBAS","male","native","66-75",2,"A1D3QRG52OISSR","male","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"921","3WYGZ5XF3XB7794BD4GJ9772URISKM","sorry for the delay, I'm taking the uber and will be there shortly.","A3PJ51GS2AKBO6","male","native","26-35",4,"A1D3QRG52OISSR","male","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"922","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm really sorry. I tried but that is all they had available. Do you not want to go now?","APEB5ERGCYP6D","male","profession","26-35",3,"A98E8M4QLI9RS","female","native","46-55","1","13","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"923","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm really sorry. I tried but that is all they had available. Do you not want to go now?","A19CKDMMK8Z6QC","male","native","18-25",4,"A98E8M4QLI9RS","female","native","46-55","1","13","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"924","3HQUKB7LNGARFAPNWP1NS1K8TZ2HHR","I'm really sorry. I tried but that is all they had available. Do you not want to go now?","A1HYMGPYXU97ZN","male","native","18-25",5,"A98E8M4QLI9RS","female","native","46-55","1","13","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
